ID,ltable_id,rtable_id,ltable_Title,ltable_Author,ltable_Year,ltable_Publisher,ltable_ISBN,ltable_Format,ltable_Language,ltable_URL,rtable_Title,rtable_Author,rtable_Year,rtable_Publisher,rtable_ISBN,rtable_Format,rtable_Language,rtable_URL
150,ol_OL17846634W,gb_tv9xswEACAAJ,The Whistler,John Grisham,2016,Hodder & Stoughton,9780399565205,Paperback,fre,https://openlibrary.org/books/OL32934264M,The Whistler,John Grisham,2017,Createspace Independent Publishing Platform,1548547468,Paperback,en,http://books.google.com/books?id=tv9xswEACAAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
151,ol_OL16817510W,gb_1bwpAgAAQBAJ,Unlucky 13,James Patterson,2014,Century,9780316211284,Paperback,eng,https://openlibrary.org/books/OL40439189M,Unlucky 13,James Patterson,2014,Random House,9781448108534,Paperback,en,http://books.google.com/books?id=1bwpAgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
152,ol_OL17675621W,gb_EBWgXA7mWPsC,Deadline,Sandra Brown,2013,Hodder & Stoughton,6020314804,Paperback,eng,https://openlibrary.org/books/OL50546471M,Deadline,Sandra Brown,2013,Hachette UK,9781444738896,Paperback,en,http://books.google.com/books?id=EBWgXA7mWPsC&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
153,ol_OL17079157W,gb_BZ-NAQAAQBAJ,Raising Steam,Terry Pratchett,2013,DEBOLSILLO,0385538294,Paperback,eng,https://openlibrary.org/books/OL39953956M,Raising Steam,Terry Pratchett,2014,Anchor,9780385538299,Paperback,en,https://play.google.com/store/books/details?id=BZ-NAQAAQBAJ&source=gbs_api
154,ol_OL19987302W,gb_EkyiJ0HUnKcC,The Racketeer,John Grisham,2012,Doubleday,1620904365,Paperback,rus,https://openlibrary.org/books/OL35716975M,The Racketeer,John Grisham,2012,Vintage,9780385536882,Paperback,en,https://play.google.com/store/books/details?id=EkyiJ0HUnKcC&source=gbs_api
155,ol_OL19987302W,gb_NyS-DAAAQBAJ,The Racketeer,John Grisham,2012,Doubleday,1620904365,Paperback,rus,https://openlibrary.org/books/OL35716975M,The Racketeer,John Grisham,2013,Vintage,9780345545336,Paperback,en,http://books.google.com/books?id=NyS-DAAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
156,ol_OL463580W,gb_WyDKIFXHrYsC,Nature Girl,Carl Hiaasen,2006,Grand Central Publishing,0552216461,Paperback,eng,https://openlibrary.org/books/OL40291488M,Nature Girl,Carl Hiaasen,2006,Vintage Crime/Black Lizard,9780307266590,Paperback,en,https://play.google.com/store/books/details?id=WyDKIFXHrYsC&source=gbs_api
157,ol_OL16810052W,gb_RHeJDQAAQBAJ,Sycamore Row,John Grisham,2013,,1444765604,Paperback,dut,https://openlibrary.org/books/OL33338647M,Sycamore Row,John Grisham,2014,Vintage,9780553393613,Paperback,en,http://books.google.com/books?id=RHeJDQAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
158,ol_OL554620W,gb_ER6GzQEACAAJ,The Duke and I,Julia Quinn,2000,Avon,0380800829,Paperback,pol,https://openlibrary.org/books/OL51672955M,The Duke and I,Julia Quinn,2020,HarperLuxe,0063063239,Paperback,en,http://books.google.com/books?id=ER6GzQEACAAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
159,ol_OL16086781W,gb_5RfOWGvUg84C,Kill Me If You Can,James Patterson,2011,Arrow Books,2809821097,Paperback,fre,https://openlibrary.org/books/OL49650224M,Kill Me if You Can,James Patterson,2011,Random House,9781409039709,Paperback,en,http://books.google.com/books?id=5RfOWGvUg84C&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
160,ol_OL18818747W,gb_O_54jwEACAAJ,Moonglow,Michael Chabon,2016,"HarperCollins Canada, Limited",9781443418706,Paperback,ger,https://openlibrary.org/books/OL47217151M,Moonglow,Michael Chabon,2016,HarperLuxe,0062466720,Paperback,en,http://books.google.com/books?id=O_54jwEACAAJ&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
161,ol_OL16809825W,gb_6QIuAAAAQBAJ,Cross My heart,James Patterson,2013,"Little, Brown and Company",9780099574071,Paperback,eng,https://openlibrary.org/books/OL44249888M,Cross My Heart,James Patterson,2013,"Little, Brown",9780316210928,Paperback,en,https://play.google.com/store/books/details?id=6QIuAAAAQBAJ&source=gbs_api
162,ol_OL16809825W,gb_MUSiswEACAAJ,Cross My heart,James Patterson,2013,"Little, Brown and Company",9780099574071,Paperback,eng,https://openlibrary.org/books/OL44249888M,Cross My Heart,James Patterson,2013,,145558410X,Paperback,en,http://books.google.com/books?id=MUSiswEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
163,ol_OL3261155W,gb_rpCN0AEACAAJ,Outlander,Diana Gabaldon,1991,delta,9780440212560,Paperback,eng,https://openlibrary.org/books/OL52256437M,Outlander,Diana Gabaldon,2015,,1787464636,Paperback,da,http://books.google.com/books?id=rpCN0AEACAAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
164,ol_OL17319885W,gb_D1zkBgAAQBAJ,Cross Justice,James Patterson,2015,Hachette Book Group USA,9781455585137,Paperback,eng,https://openlibrary.org/books/OL43143420M,Cross Justice,James Patterson,2015,"Little, Brown",9780316407144,Paperback,en,https://play.google.com/store/books/details?id=D1zkBgAAQBAJ&source=gbs_api
165,ol_OL17079191W,gb_KZYoBQAAQBAJ,Hope to Die,James Patterson,2014,Grand Central Publishing,9781478903871,Paperback,eng,https://openlibrary.org/books/OL43366841M,Hope to Die,James Patterson,2014,Random House,9781780890166,Paperback,en,http://books.google.com/books?id=KZYoBQAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
166,ol_OL17079191W,gb_bZQoBQAAQBAJ,Hope to Die,James Patterson,2014,Grand Central Publishing,9781478903871,Paperback,eng,https://openlibrary.org/books/OL43366841M,Hope to Die,James Patterson,2014,Random House,9781780890159,Paperback,en,http://books.google.com/books?id=bZQoBQAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
167,ol_OL17079191W,gb_2q1gAwAAQBAJ,Hope to Die,James Patterson,2014,Grand Central Publishing,9781478903871,Paperback,eng,https://openlibrary.org/books/OL43366841M,Hope to Die,James Patterson,2014,"Little, Brown",9780316210942,Paperback,en,https://play.google.com/store/books/details?id=2q1gAwAAQBAJ&source=gbs_api
168,ol_OL17079191W,gb_HMwMvgAACAAJ,Hope to Die,James Patterson,2014,Grand Central Publishing,9781478903871,Paperback,eng,https://openlibrary.org/books/OL43366841M,HOPE TO DIE,JAMES PATTERSON,,,1455533734,Paperback,en,http://books.google.com/books?id=HMwMvgAACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
169,ol_OL15987908W,gb_kWjZKdoC1icC,Inside Out & Back Again,Thanhha Lai,2011,Scholastic,0702251178,Paperback,chi,https://openlibrary.org/books/OL33264773M,Inside Out & Back Again,Thanhha Lai,2013,Univ. of Queensland Press,9780702251177,Paperback,en,http://books.google.com/books?id=kWjZKdoC1icC&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
170,ol_OL24164954W,gb_9KkWEAAAQBAJ,Cloud Cuckoo Land,Anthony Doerr,2021,DEBOLSILLO,9780008478292,Paperback,spa,https://openlibrary.org/books/OL47456335M,Cloud Cuckoo Land,Anthony Doerr,2021,Simon and Schuster,9781982168452,Paperback,en,https://play.google.com/store/books/details?id=9KkWEAAAQBAJ&source=gbs_api
171,ol_OL16646274W,gb_E7kpAgAAQBAJ,NYPD red,James Patterson,2012,"Little, Brown and Company",9782253092919,Paperback,fre,https://openlibrary.org/books/OL27911840M,NYPD Red 2,James Patterson,2014,Random House,9781473505407,Paperback,en,http://books.google.com/books?id=E7kpAgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
172,ol_OL553756W,gb_qY4z4jVG5AQC,Blood's a rover,James Ellroy,2009,Alfred A. Knopf,3550086776,Paperback,fre,https://openlibrary.org/books/OL40340100M,Blood's a Rover,James Ellroy,2011,Vintage,9780307273031,Paperback,en,http://books.google.com/books?id=qY4z4jVG5AQC&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
173,ol_OL16221913W,gb_n1yUJK_Hzw0C,The Litigators,John Grisham,2011,Dell,0307943194,Paperback,ita,https://openlibrary.org/books/OL32026613M,The Litigators,John Grisham,2011,Vintage,9780385535250,Paperback,en,https://play.google.com/store/books/details?id=n1yUJK_Hzw0C&source=gbs_api
174,ol_OL16221913W,gb_u7eWDwAAQBAJ,The Litigators,John Grisham,2011,Dell,0307943194,Paperback,ita,https://openlibrary.org/books/OL32026613M,The Litigators,John Grisham,2012,Vintage,9780345530561,Paperback,en,http://books.google.com/books?id=u7eWDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
175,ol_OL16298377W,gb_9nUUaKBxbIsC,The Christmas wedding,James Patterson,2011,Grand Central Publishing,031621079X,Paperback,eng,https://openlibrary.org/books/OL43988261M,The Christmas Wedding,James Patterson,2011,Random House,9781446473160,Paperback,en,http://books.google.com/books?id=9nUUaKBxbIsC&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
176,ol_OL14911626W,gb_CgeHW-geducC,Anathem,Neal Stephenson,2008,Atlantic Books,9780061701313,Paperback,tur,https://openlibrary.org/books/OL37354885M,Anathem,Neal Stephenson,2009,Harper Collins,9780061474101,Paperback,en,http://books.google.com/books?id=CgeHW-geducC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
177,ol_OL17930362W,gb_8aCbDgAAQBAJ,The Rooster Bar,John Grisham,2017,Random House Publishing Group,9780399565038,Paperback,eng,https://openlibrary.org/books/OL32779814M,The Rooster Bar,John Grisham,2017,Hachette UK,9781473616929,Paperback,en,http://books.google.com/books?id=8aCbDgAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
178,ol_OL17930362W,gb_v8APDgAAQBAJ,The Rooster Bar,John Grisham,2017,Random House Publishing Group,9780399565038,Paperback,eng,https://openlibrary.org/books/OL32779814M,The Rooster Bar,John Grisham,2017,Vintage,9780385541183,Paperback,en,https://play.google.com/store/books/details?id=v8APDgAAQBAJ&source=gbs_api
179,ol_OL17930362W,gb_2IJcDwAAQBAJ,The Rooster Bar,John Grisham,2017,Random House Publishing Group,9780399565038,Paperback,eng,https://openlibrary.org/books/OL32779814M,The Rooster Bar,John Grisham,2018,Vintage,9781101967706,Paperback,en,http://books.google.com/books?id=2IJcDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
180,ol_OL18203673W,gb_njVpDQAAQBAJ,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2017,Ullstein Taschenbuch,8652145210,Paperback,ger,https://openlibrary.org/books/OL57727408M,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2017,Simon and Schuster,9781501139246,Paperback,en,https://play.google.com/store/books/details?id=njVpDQAAQBAJ&source=gbs_api
181,ol_OL15520598W,gb_P5qJDQAAQBAJ,"Theodore Boone, kid lawyer",John Grisham,2010,Montena,9781606869994,Paperback,fre,https://openlibrary.org/books/OL32026270M,Theodore Boone: Kid Lawyer,John Grisham,2011,Penguin,9780142417225,Paperback,en,http://books.google.com/books?id=P5qJDQAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
182,ol_OL17419198W,gb_7JR5ZJ0mYqoC,A Hologram For The King,Dave Eggers,2012,Penguin Books Ltd,9780241145852,Paperback,ita,https://openlibrary.org/books/OL40211828M,A Hologram for the King,Dave Eggers,2012,Vintage,9781938073311,Paperback,en,https://play.google.com/store/books/details?id=7JR5ZJ0mYqoC&source=gbs_api
183,ol_OL17199360W,gb_ODringEACAAJ,Mean Streak,Sandra Brown,2014,Hodder,9783764505622,Paperback,eng,https://openlibrary.org/books/OL40498077M,Mean Streak,Sandra Brown,2014,Grand Central Publishing,1455581127,Paperback,en,http://books.google.com/books?id=ODringEACAAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
184,ol_OL17426934W,gb_E7kpAgAAQBAJ,Nypd Red 2,James Patterson,2014,Turtleback Books,0316211249,Paperback,eng,https://openlibrary.org/books/OL46529591M,NYPD Red 2,James Patterson,2014,Random House,9781473505407,Paperback,en,http://books.google.com/books?id=E7kpAgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
185,ol_OL52936W,gb_KJTNrrRypEgC,The Visitor,Lee Child,2000,blanvalet,0593043995,Paperback,swe,https://openlibrary.org/books/OL45900610M,The Visitor,Lee Child,2008,Random House,9781407070421,Paperback,en,http://books.google.com/books?id=KJTNrrRypEgC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
186,ol_OL17306744W,gb_U1I1IItMbbsC,Gone,James Patterson,2013,Hachette Book Group USA,0316324612,Paperback,fre,https://openlibrary.org/books/OL28419441M,Gone,James Patterson,2013,Random House,9781448108299,Paperback,en,http://books.google.com/books?id=U1I1IItMbbsC&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
187,ol_OL16688727W,gb_xyG9uXBd_zgC,This is how you lose her,Junot Díaz,2012,Edicions 62,3100139224,Paperback,chi,https://openlibrary.org/books/OL47250884M,This Is How You Lose Her,Junot Díaz,2012,Penguin,9781101596951,Paperback,en,https://play.google.com/store/books/details?id=xyG9uXBd_zgC&source=gbs_api
188,ol_OL18020415W,gb_bxQUDgAAQBAJ,The Store,James Patterson,2017,Grand Central Publishing,1784753823,Paperback,eng,https://openlibrary.org/books/OL40271337M,The Store,James Patterson,2017,Hachette UK,9780316395540,Paperback,en,http://books.google.com/books?id=bxQUDgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
189,ol_OL18020415W,gb_0BscDgAAQBAJ,The Store,James Patterson,2017,Grand Central Publishing,1784753823,Paperback,eng,https://openlibrary.org/books/OL40271337M,The Store,James Patterson,2017,Random House,9781473536241,Paperback,en,http://books.google.com/books?id=0BscDgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
190,ol_OL20072032W,gb_WUmNEAAAQBAJ,The Nickel Boys,Colson Whitehead,2019,Anchor Canada,8439735898,Paperback,eng,https://openlibrary.org/books/OL43043833M,The Nickel Boys,Colson Whitehead,2020,National Geographic Books,9780385693981,Paperback,en,http://books.google.com/books?id=WUmNEAAAQBAJ&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
191,ol_OL20072032W,gb_V9lLvgEACAAJ,The Nickel Boys,Colson Whitehead,2019,Anchor Canada,8439735898,Paperback,eng,https://openlibrary.org/books/OL43043833M,The Nickel Boys,Colson Whitehead,2019,Bond Street Books,0385693966,Paperback,en,http://books.google.com/books?id=V9lLvgEACAAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
192,ol_OL21177849W,gb_OIbjDwAAQBAJ,Daylight,David Baldacci,2020,Blackstone Pub,9783453273450,Paperback,eng,https://openlibrary.org/books/OL39366532M,Daylight,David Baldacci,2020,Pan Macmillan,9781509874613,Paperback,en,http://books.google.com/books?id=OIbjDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
193,ol_OL20152797W,gb_SUdfDwAAQBAJ,The Hunting Party,Lucy Foley,2018,Ediciones B,9780008297152,Paperback,eng,https://openlibrary.org/books/OL30061911M,The Hunting Party,Lucy Foley,2019,HarperCollins,9780062868923,Paperback,en,https://play.google.com/store/books/details?id=SUdfDwAAQBAJ&source=gbs_api
194,ol_OL167283W,gb_NcXXa-H4fGEC,Two Alone,Sandra Brown,1987,Silhouette Sensation,1551666367,Paperback,eng,https://openlibrary.org/books/OL24961189M,Two Alone,Sandra Brown,1999,MIRA,1551666367,Paperback,en,http://books.google.com/books?id=NcXXa-H4fGEC&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
195,ol_OL20125974W,gb_f2KMDwAAQBAJ,The Water Dancer,Ta-Nehisi Coates,2019,"Penguin Books, Limited",0593168194,Paperback,eng,https://openlibrary.org/books/OL38790201M,The Water Dancer,Ta-Nehisi Coates,2019,Penguin UK,9780241982525,Paperback,en,http://books.google.com/books?id=f2KMDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
196,ol_OL18021898W,gb_r8q2DwAAQBAJ,Elevation,Stephen King,2018,Sperling e Kupfer,9788491293262,Paperback,ita,https://openlibrary.org/books/OL47456651M,Elevation,Stephen King,2019,Scribner,9781982102326,Paperback,en,http://books.google.com/books?id=r8q2DwAAQBAJ&dq=stephen+king+books&hl=&as_pt=BOOKS&source=gbs_api
197,ol_OL15026613W,gb_yqyeBAAAQBAJ,A Visit from the Goon Squad,Jennifer Egan,2010,Blackstone Audiobooks,8419456063,Paperback,spa,https://openlibrary.org/books/OL51105795M,A Visit From the Goon Squad,Jennifer Egan,2011,Hachette UK,9781849017404,Paperback,en,http://books.google.com/books?id=yqyeBAAAQBAJ&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
198,ol_OL15026613W,gb_WJWmSp0PbLAC,A Visit from the Goon Squad,Jennifer Egan,2010,Blackstone Audiobooks,8419456063,Paperback,spa,https://openlibrary.org/books/OL51105795M,A Visit from the Goon Squad,Jennifer Egan,2010,Anchor,9780307593627,Paperback,en,https://play.google.com/store/books/details?id=WJWmSp0PbLAC&source=gbs_api
199,ol_OL19356364W,gb_Os2BCgAAQBAJ,Private Paris,James Patterson,2016,Grand Central Publishing,1455596949,Paperback,eng,https://openlibrary.org/books/OL40451224M,Private Paris,James Patterson,2016,Random House,9781473505537,Paperback,en,http://books.google.com/books?id=Os2BCgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
200,ol_OL34962371W,gb_IcDiDwAAQBAJ,The Maidens,Alex Michaelides,2021,"Orion Publishing Group, Limited",1250840759,Paperback,eng,https://openlibrary.org/books/OL47456338M,The Maidens,Alex Michaelides,2021,Celadon Books,9781250304476,Paperback,en,https://play.google.com/store/books/details?id=IcDiDwAAQBAJ&source=gbs_api
201,ol_OL24366385W,gb_jwUxEAAAQBAJ,Mercy,David Baldacci,2021,Grand Central Publishing,1549160591,Paperback,eng,https://openlibrary.org/books/OL51427403M,Mercy,David Baldacci,2021,Pan Macmillan,9781529061758,Paperback,en,http://books.google.com/books?id=jwUxEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
202,ol_OL24190174W,gb_JR8FEAAAQBAJ,False Witness,Karin Slaughter,2021,HarperCollins Publishers,1504780256,Paperback,eng,https://openlibrary.org/books/OL47320982M,False Witness,Karin Slaughter,2021,HarperCollins,9780062858948,Paperback,en,https://play.google.com/store/books/details?id=JR8FEAAAQBAJ&source=gbs_api
203,ol_OL19993231W,gb_E7kpAgAAQBAJ,NYPD Red 3,James Patterson,1755,Arrow Books,031640764X,Paperback,eng,https://openlibrary.org/books/OL45876803M,NYPD Red 2,James Patterson,2014,Random House,9781473505407,Paperback,en,http://books.google.com/books?id=E7kpAgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
204,ol_OL16114240W,gb_SJfPs2uflOIC,Caleb's crossing,Geraldine Brooks,2011,Viking,9788865591437,Paperback,eng,https://openlibrary.org/books/OL45942796M,Caleb's Crossing,Geraldine Brooks,2011,HarperCollins Australia,9780732289225,Paperback,en,http://books.google.com/books?id=SJfPs2uflOIC&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
205,ol_OL17356815W,gb_-djXAQAAQBAJ,Missing You,Harlan Coben,2014,Orion,9780525953494,Paperback,eng,https://openlibrary.org/books/OL35483462M,Missing You,Harlan Coben,2014,Hachette UK,9781409150978,Paperback,en,http://books.google.com/books?id=-djXAQAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
206,ol_OL20068530W,gb_SSRGEAAAQBAJ,Verity,Colleen Hoover,2018,Zachary M Humphries,9781538742112,Paperback,tur,https://openlibrary.org/books/OL39801379M,Verity,Colleen Hoover,2021,Grand Central Publishing,9781538724743,Paperback,en,https://play.google.com/store/books/details?id=SSRGEAAAQBAJ&source=gbs_api
207,ol_OL17359906W,gb_pjxUCwAAQBAJ,Bullseye,James Patterson,2016,Arrow Books,0750544996,Paperback,eng,https://openlibrary.org/books/OL45802297M,Bullseye,James Patterson,2016,"Little, Brown",9780316284554,Paperback,en,https://play.google.com/store/books/details?id=pjxUCwAAQBAJ&source=gbs_api
208,ol_OL17639852W,gb_GxImDQAAQBAJ,Two from the Heart,James Patterson,2017,Arrow Books,9781784758196,Paperback,eng,https://openlibrary.org/books/OL40450155M,Two from the Heart,James Patterson,2017,"Little, Brown",9780316468954,Paperback,en,https://play.google.com/store/books/details?id=GxImDQAAQBAJ&source=gbs_api
209,ol_OL17639852W,gb_by0zvgAACAAJ,Two from the Heart,James Patterson,2017,Arrow Books,9781784758196,Paperback,eng,https://openlibrary.org/books/OL40450155M,Two from the Heart,James Patterson,2017,"Little, Brown",0316468908,Paperback,en,http://books.google.com/books?id=by0zvgAACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
210,ol_OL24783202W,gb_1tkwEAAAQBAJ,Gallant,V. E. Schwab,2022,HarperCollins Publishers,0063239183,Paperback,eng,https://openlibrary.org/books/OL37924509M,Gallant,V. E. Schwab,2022,HarperCollins,9780062835796,Paperback,en,https://play.google.com/store/books/details?id=1tkwEAAAQBAJ&source=gbs_api
211,ol_OL19713513W,gb_zRECzwEACAAJ,They Both Die at the End,Adam Silvera,2017,HarperCollins Publishers,5604219665,Paperback,rus,https://openlibrary.org/books/OL51729853M,They Both Die at the End,Adam Silvera,2021,,1398514403,Paperback,en,http://books.google.com/books?id=zRECzwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
212,ol_OL20033374W,gb_oVCdCwAAQBAJ,Woman of god,James Patterson,2016,Magna Large Print Books,0750545054,Paperback,eng,https://openlibrary.org/books/OL34536041M,Woman of God,James Patterson,2016,"Little, Brown",9780316317542,Paperback,en,https://play.google.com/store/books/details?id=oVCdCwAAQBAJ&source=gbs_api
213,ol_OL12998W,gb_XlXdQAAACAAJ,Just take my heart,Mary Higgins Clark,2003,"Random House Mondadori, S.A. (Debolsillo)",9782226192219,Paperback,spa,https://openlibrary.org/books/OL32452556M,Just Take My Heart,Mary Higgins Clark,2010,Thorndike Press,1594133700,Paperback,en,http://books.google.com/books?id=XlXdQAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
214,ol_OL21703979W,gb_og7tDwAAQBAJ,A Court of Silver Flames,Sarah J. Maas,2021,Planeta México,1526620642,Paperback,spa,https://openlibrary.org/books/OL45302483M,A Court of Silver Flames,Sarah J. Maas,2021,Bloomsbury Publishing,9781526602305,Paperback,en,http://books.google.com/books?id=og7tDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
215,ol_OL26004554W,gb_-p2OEAAAQBAJ,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,Random House Large Print,9780593321218,Paperback,eng,https://openlibrary.org/books/OL53616477M,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,National Geographic Books,9780593607831,Paperback,en,http://books.google.com/books?id=-p2OEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
216,ol_OL26004554W,gb_Nm-TEAAAQBAJ,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,Random House Large Print,9780593321218,Paperback,eng,https://openlibrary.org/books/OL53616477M,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,Knopf,9780593321201,Paperback,en,http://books.google.com/books?id=Nm-TEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
217,ol_OL26004554W,gb_uW_8EAAAQBAJ,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,Random House Large Print,9780593321218,Paperback,eng,https://openlibrary.org/books/OL53616477M,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2024,Penguin Group,9780735243361,Paperback,en,http://books.google.com/books?id=uW_8EAAAQBAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
218,ol_OL20285172W,gb_fkGNEAAAQBAJ,The Guardians,John Grisham,2019,DoubleDay,1473684617,Paperback,spa,https://openlibrary.org/books/OL28724970M,The Guardians,John Grisham,2019,National Geographic Books,9780385544184,Paperback,en,http://books.google.com/books?id=fkGNEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
219,ol_OL20285172W,gb_5IbnDwAAQBAJ,The Guardians,John Grisham,2019,DoubleDay,1473684617,Paperback,spa,https://openlibrary.org/books/OL28724970M,The Guardians,John Grisham,2020,Vintage,9780593129982,Paperback,en,http://books.google.com/books?id=5IbnDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
220,ol_OL20285172W,gb_LGeEDwAAQBAJ,The Guardians,John Grisham,2019,DoubleDay,1473684617,Paperback,spa,https://openlibrary.org/books/OL28724970M,The Guardians,John Grisham,2019,Vintage,9780385544191,Paperback,en,https://play.google.com/store/books/details?id=LGeEDwAAQBAJ&source=gbs_api
221,ol_OL20655162W,gb_gTaeDwAAQBAJ,The boy from the woods,Harlan Coben,2020,"Grand Central Publishing, a division of Hachette Book Group, Inc.",1529123836,Paperback,eng,https://openlibrary.org/books/OL35646885M,The Boy from the Woods,Harlan Coben,2020,Random House,9781473567221,Paperback,en,http://books.google.com/books?id=gTaeDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
222,ol_OL20655162W,gb_aouhDwAAQBAJ,The boy from the woods,Harlan Coben,2020,"Grand Central Publishing, a division of Hachette Book Group, Inc.",1529123836,Paperback,eng,https://openlibrary.org/books/OL35646885M,The Boy from the Woods,Harlan Coben,2020,Hachette UK,9781538748169,Paperback,en,http://books.google.com/books?id=aouhDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
223,ol_OL17929558W,gb_EIBjDwAAQBAJ,Lethal White,Robert Galbraith,2018,Dolnoslaskie,9780751572865,Paperback,pol,https://openlibrary.org/books/OL32784616M,Lethal White,Robert Galbraith,2018,"Little, Brown and Company",9780316422741,Paperback,en,https://play.google.com/store/books/details?id=EIBjDwAAQBAJ&source=gbs_api
224,ol_OL24161797W,gb_3s8DEAAAQBAJ,The Last Thing He Told Me,Laura Dave,2021,Center Point Large Print,9788418870798,Paperback,spa,https://openlibrary.org/books/OL38067844M,The Last Thing He Told Me,Laura Dave,2021,Simon and Schuster,9781501171369,Paperback,en,https://play.google.com/store/books/details?id=3s8DEAAAQBAJ&source=gbs_api
225,ol_OL20978085W,gb_DdnTDwAAQBAJ,Deadly Cross,James Patterson,2020,Independently Published,1473563097,Paperback,eng,https://openlibrary.org/books/OL46529934M,Deadly Cross,James Patterson,2020,"Little, Brown",9780316497992,Paperback,en,https://play.google.com/store/books/details?id=DdnTDwAAQBAJ&source=gbs_api
